codigo_producto,nombre_producto,peso_manual,peso_calculado,no_recomendar
MRDPTL019,MARCADOR PENTEL N450 C AZU PERM RECARG PTA REDONDA,0.7,0.5,True
BLBTLB003,BLOCK BOND TALBOT BLA RAY CARTA 50HJS,1.5,1.0,False
CORPEL005,CORRECTOR PELIKAN MX PLUMAF TIPO LAPIZ SUPER PIRAT,1.2,1.0,False
TPLPEL002,TINT PLUMAF PELIKAN MX 4001 AZU CARTUCHO,1.5,1.0,False
PINPTL039,PINCEL PENTEL ZBS6-18E N° 18 PELO CABRA PLANO,0.5,1.0,False
CAUXXX024,CARTULINA CARTA COLOR,0.5,1.0,True
CAUXXX052,CARTULINA OFICIO COLOR,0.7,1.0,True
ETQPGF051,ETIQUETAS PEGAFAN BLA A4 001 15X26MM HJA 126ETQ CJA 50HJ,1.5,1.0,False
CCTMAD007,CAJA CARTON 1343 CAF 38X308X26CM,0.5,1.0,False
GOEXXX025,GOMA EVA GLITTER OFICIO FUCSIA,1.5,1.0,True
PAAXXX013,PAP ARAÑA PLA 50X80CM,1.5,0.7,True
PCPHOB009,PAP CREPE HOBBY VER CLARO 48X200CM,1.5,1.0,False
PCPHOB010,PAP CREPE HOBBY AZU REAL 48X200CM,1.5,1.0,True
REGATS001,REGLA ARTESCO 30CM PLAST CRISTAL,0.5,1.0,False
TCRLAP001,TAPA CARPETA MOCHILERA SIN SEP,0.7,1.0,False
PBOBRI022,PAP BOND BRIO BLAN 75GR OFICIO PQ500HJS,1.2,1.0,True
PBOLEY102,PAP BOND LEYDEZ CEL 80GR CARTA PQ100HJS,0.5,1.0,False
SENATS004,SEÑALADOR ARTESCO AMA PRECORTADO 3.8CM PLAST,1.0,1.2,True
BLDCNS032,BLOCK DIBUJO VEGETAL CANSON 50HJS  70GR  A4 21 X 30CM  C200757243,0.5,1.0,True
CUDABC025,CUADERNILLO ABC OFICIO 5MM SIN MARGEN,1.5,1.0,False
MRAPEL009,MARC AGUA PELIKAN MX FLASH MARKER 442 AZUL,1.5,1.0,True
MRAPEL012,MARC AGUA PELIKAN MX FLASH MARKER 442 VER,0.5,1.0,False
PTLUSG004,PORTALAPIZ USIGN US 165 PLAST VASO,0.5,1.0,False
BOLPIL001,BOLIGRAFO PILOT BP S ROJ FINO,0.7,1.0,False
AGEXXX021,AGENDA 2024 CLASICA BASIC BCS 14X20 CONFETTI,1.5,1.0,False
CLBBRW004,CLIP BIN BRW BD2505 PASTEL FLAMENCO,1.2,1.0,True
LCLPEL025,LAPIC COLOR PELIKAN MX JGO12U PASTEL REDONDO LARGO 30330327,1.0,0.5,False
PDDATS001,PINT DEDO ARTESCO  JGO6U,0.7,1.0,True
ETGMAP003,ESTUCHE GEOMETRICO MAPED 897118P ZURDOS 30CM,0.7,1.0,True
FORRIC026,FORRO RICOR OFICIO PLAST BLANCO,0.5,1.0,True
PLUXXX010,PAP LUSTROSO NEG 50X70CM,0.7,1.0,False
PLUXXX013,PAP LUSTROSO VER 50X70CM,1.2,1.0,False
LAPSTB008,LAPIZ STABILO 4907 HB NEG SWANO FLUOR,1.5,1.2,False
BOLPEL063,BOLIGRAFO PELIKAN AL 806961 JAZZ CLASSIC K35 ROJO,0.7,1.0,False
MFOPEL002,MASA FOAMY 50G AZU 06740109,0.7,1.0,True
MFOPEL011,MASA FOAMY 50G ROS 06740101,0.5,1.0,True
PLAPEL025,PLASTILINA PELIKAN MX 180G AMA NEON 06700128,1.2,1.5,True
GOMSTB006,GOMA STABILO 1195/90 YIPPY-PLAS FCO/90U,0.7,1.0,False
FICABC005,FICHA CARTU ABC CREMA RAYADO 165X105MM PQT100PCS,1.2,1.0,True
MRAPTL021,MARC AGUA PENTEL MW46 A NEG PTA BICELADA RECARG,0.5,1.0,True
MRAPTL024,MARC AGUA PENTEL MW46 D VER PTA BICELADA RECARG,1.5,1.0,True
MRDPTL031,MARCADOR PENTEL N450 V VIO PERM RECARG PTA REDONDA,0.5,1.0,True
FOLMDN011,FOLDER MADISON 8516 OFICIO PLAST GUINDO,1.5,0.5,True
MCPPTL073,MICROPUNTA PENTEL BL417 CAX NAVY BLUE 0.7MM ENERGEL,0.7,1.0,False
MCPPTL078,MICROPUNTA PENTEL BL437R D VER  0.7MM ENERGEL RETRACT,0.7,1.0,False
PDULEY001,PORTADIUREX LEYDEZ 20022 MEDIANO,0.7,1.0,True
JUEART007,JUEGO ARTI TACJUEDI014 ZAPATILLA GOMA EVA,1.2,1.0,True
PSESWA004,PAP SEDA 6301 AZU DARK BLUE 50X75CM,1.2,1.0,True
LCLPTL005,LAPIC COLOR PENTEL CB8 36U JGO36U HEXAG LARGO,1.5,1.0,False
MCPPTL038,MICROPUNTA PENTEL BL107 VX VIO 0.7MM ENERGELX RETRAC,1.5,1.0,False
PORPTL045,PORTAMINA PENTEL AX105 C 0.5MM FIESTA AZU,1.5,1.0,True
LCLSTB014,LAPIC COLOR STABILO 1400 435 CARBOTHELLO AZUL ULTRAMAR,1.5,1.0,False
LCLSTB055,LAPIC COLOR STABILO 1400 530 CARBOTHELLO VERDE ESMERALDA,1.5,1.0,False
LCLSTB058,LAPIC COLOR STABILO 1400 365 CARBOTHELLO VIOLETA CLARO,0.7,1.0,False
CORACO001,CORRECTOR ACRICOLOR  LIQUIDO MAGIC 18ML,0.5,1.0,True
BOLKRA001,BASE BOLI KRAUSE CADENA ADHES,0.5,1.0,True
TABBRW001,TABLERO BRW BC0002 DE CORTE A3 DOBLE CARA,1.2,1.0,False
BLPBRW007,BLOCK POST BRW BA0700,0.5,1.0,True
KITDEL001,KIT DULZURA DELLO 2190.SS.0006 CON 5 PORTA OBJETOS,0.5,1.5,True
PTFTNP003,PLASTOFORM TECNOPOR ESFERA 6.0CM DIAMETRO,1.2,1.0,True
XMACOQ101,MATEMATICAS COQUITO 1 NIVEL PRIMARIO,1.5,1.0,True
XCLATN050,AGATHA Y LA OSCURIDAD,0.5,1.0,True
INSMDN001,INST MUSIC  MADISON FLAUTA ,1.5,1.0,True
PICMER001,PINCHE MERLETO,0.7,1.0,True
GRARAP014,GRAPAS RAPID COBRE 24860000 24/6 CJ5000U,1.2,1.0,False
LIGALL010,LIGAS ALLIANCE NO32 DE 1 LIBRA,0.7,1.0,False
CLPGNR002,CLIP METAL GEN  78MM CJ50U,1.2,1.0,True
LAPLYR097,LAPIZ LYRA 2055911 REMBRANDT CARBON HB,1.2,1.0,False
CLPISO002,CLIP COLOR ISOFIT 33MM CJ100U,1.2,1.0,False
PLAPEL015,PLASTILINA PELIKAN MX 180G ROSA,1.5,1.0,False
MCPSTB097,MICROPUNTA STABILO 88 30 BERMELLON PALIDO  POINT 88,1.0,0.7,True
BOLPEL078,BOLIGRAFO PELIKAN AL 821254 SNAP K10  ROSADO,1.2,1.0,True
FORRIC022,FORRO RICOR OFICIO PLAST AZUL ,0.5,1.0,False
MRDPTL024,MARCADOR PENTEL N460 D VER PERM RECARG PTA BISEL,0.5,1.0,False
CAUCNS027,CARTULINA CANSON COLORLINE ROSADO 50X65CM  C41009,1.0,0.5,False
ACCXXX001,ACCES COMP TAPA PARA CD,1.5,1.0,False
GOMPEL011,GOMA BORRAR PELIKAN MX TIPO LAPIZ CLICK ERASER COLORES 06380001,1.5,1.0,False
PLAPEL004,PLASTILINA PELIKAN MX 180G AMA,1.2,1.0,False
MRJPEL007,MARCADOR JGO PELIKAN MX COLORELLA 30111847 JUMBO PASTEL JGO6U,0.7,0.5,False
MCPPTL085,MICROPUNTA PENTEL BL437R V  VIO  0.7MM ENERGEL RETRACT,1.2,1.0,False
PDULEY002,PORTADIUREX LEYDEZ 20087L GRANDE,1.2,0.7,False
TPLPRK007,TINT PLUMAF PARKER 1950377 AZU LAVABLE 57ML QUINK,0.7,1.0,False
JUEART013,JUEGO ARTI TAC039-1 NATURALEZA,1.5,1.0,True
CLBGNR004,BINDER CLIP GEN DONALDL-2275,1.2,1.0,False
JUEART002,JUEGO ARTI TACJUEDI088 BLOQUES DE CONSTRUCCION X 40 PZS - MADERA,0.5,1.0,False
PEGUHU003,PEGAMENTO UHU LIQUIDO 125ML,1.2,1.0,True
PINPAG002,PINCEL PAGODA 251 NO01,1.2,1.0,True
FOLUSG008,FOLDER USIGN US A20 A4 PLAST CON 20 FUNDAS,0.7,1.0,False
LCLLYR056,LAPIC COLOR LYRA 2821240 JGO24U GROVE SLIM CARTON,0.7,1.0,True
MRDPTL022,MARCADOR PENTEL N460 B ROJ PERM RECARG PTA BISEL,0.7,1.0,False
PLAPEL012,PLASTILINA PELIKAN MX 180G VER,1.2,1.0,False
BLPHOA001, BLOCK POST HOPAX 21012 CUBE 3X3PULG 76X76MM 400HJS,0.5,1.0,True
XLIGIS013,LOS INFAMES  3EDC,1.2,1.0,False
FOLDEL081,FOLDER DELLO PLAST 1/2 OFICIO 0252.C.0050 AZUL C. LIGA,0.5,1.0,True
FOLDEL087,FOLDER DELLO PLAST 1/2 OFICIO 0252.U.0050 ROJO C. LIGA,1.2,0.7,True
LAPLYR111,LAPIZ LYRA 2052001 REMBRANDT BLA SECO,0.5,1.5,True
MRJPTL038,MARCADOR PENTEL SES15C BRUSH SIGN JGO 6PCS PASTEL SXVXPXS3XV2XS2X,0.7,0.5,True
PBOLEY106,PAP BOND LEYDEZ TURQUESA 80GR CARTA PQ100HJS,1.5,1.0,True
TAMATS001,TAMPO ARTESCO NEG,0.7,1.2,False
CUDABC028,CUADERNILLO ABC RAYADO CARTA,1.5,1.0,True
LAPLYR093,LAPIZ LYRA 1110114 669 NEG 4H ART DESIGN,1.5,0.7,False
LAPBRW001,LAPIZ NEG BRW LP7206 HB C/DISEÑO NEGRO 72 UNI,1.5,1.0,False
MRDMON005,MARCADOR MON AMI ROJ PERM CD,1.5,1.0,False
MINSTB002,MINA STABILO 9803/6 24 2B 2MM ,1.0,1.2,True
AGEV&R103,AGENDA V&R 2024 MIA ,1.2,1.0,False
LCLSTB046,LAPIC COLOR STABILO 1400 670 CARBOTHELLO SIENA TOSTADO,0.7,1.0,False
JUEART014,JUEGO ARTI TACJUEDI081 GEO-COLOR,1.5,1.0,False
ARCLEY007,ARCHIVADOR LEYDEZ INICIAL AMA 345X265X5CM,1.5,0.7,False
AGEXXX028,AGENDA HARRY POTTER 2024,0.7,1.0,True
FOLDEL165,FOLDER DELLO PLAST 1/2 OFICIO 0440.VL.0050 FULL COLOR VERDE LIMON C. LIGA,1.2,1.0,True
MRJPTL039,MARCADOR PENTEL SES15C BRUSH SIGN JGO 6PCS PASTEL GXP3XP2XN2XNXKX,0.5,1.0,False
PBOLEY104,PAP BOND LEYDEZ DURAZNO 80GR CARTA PQ100HJS,1.5,0.5,True
CNMPEL002,CINTA MAQ PELIKAN MX NEG ESCRIBIR SIMPLE,0.7,1.0,False
AGEEPA066,AGENDA E.PAULINAS 2024 JUVENTUD NUEVA,1.2,1.0,True
MRDPIL009,MARCADOR PILOT SCA TM AZU PERM TWIN MARKER FINE DOBLE PTA,1.5,1.0,False
BOLUNI002,BOLIGRAFO SIGNO NOBLE METAL ROJ 120NM 40,0.7,1.0,False
MCPSTB032,MICROPUNTA STABILO 88/41 AZU. 0.4MM.POINT 88,1.5,1.0,True
PBOWIN006,PAP BOND WIN CEL  75GR OFICIO  PQ500HJS,0.7,1.0,True
MCPSTB105,MICROPUNTA STABILO 88 53 AZU VERDOSO POINT 88,0.7,1.0,True
CAVTLB004,CARTAP VISOR TALBOT 1 PULG 2A TIPO D OFICIO T-10416 PLAST NEG,1.5,1.2,True
ATMXXX085,ATM MECHILLAS DIF COLOR,0.7,1.2,True
PORPTL001,PORTAMINA PENTEL AX105 A 0.5MM FIESTA,1.2,1.0,False
ESJGNR001,ESPONJERO GNR,1.2,1.0,False
TAMATS003,TAMPO ARTESCO VER,0.5,1.0,False
TCRLAP002,TAPA CARPETA MOCHILERA PLENO SIN SEP,0.5,1.5,False
TAPXXX002,TAPA PLAST ENCUADER OFICIO COLOR,0.7,1.0,False
FOLUSG007,FOLDER USIGN US A10 A4 PLAST CON 10 FUNDAS,1.0,1.2,True
PCUXXX001,PAP COUCHE CARTA 115GR,0.5,1.0,False
PORPTL056, PORTAMINA PENTEL AZ125R S E SHARP 0.5MM CEL,0.5,1.2,True
LAPLYR089,LAPIZ LYRA 1110100 669 NEG HB ART DESIGN,1.5,1.0,False
PREDEL016,PORTAREVIS DELLO 6023.W.0006 DELLOCOLOR CLARO,0.5,1.0,True
FOLDEL089,FOLDER DELLO PLAST OFICIO 0254.I.0050 HUMO C. LIGA,1.5,1.0,False
ATMXXX069,ATM CINTA TELA 1CM,0.5,1.0,True
GOMMAP009,GOMA BORRAR MAPED 119711 ERGO FUN,1.5,0.7,True
PEGUHU041,PEGAMENTO UHU 40359 POR 50ML,1.2,1.0,False
XBBVEB001,LA BIBLIA LATINOAMERICANA,0.5,1.0,False
PCPXXX009,PAP CREPE DIF DISENOS 50X200CM,0.5,1.0,True
PEGMNP006,PEGAMENTO MONOPOL CARPICOLA 09L LITRO (PQ/12U),0.7,1.0,False
PBOPLI130,PAP BOND PAPER LINE VER AGUA PARROT 75GR OFICIO PQ500HJS,0.5,1.0,False
TMAPTL012,TINT MARC PENTEL MWR401 D VER RPTO MW45 Y MW46,1.2,1.0,False
LAPSTB015,LAPIZ STABILO TRIO DE COLOR ROJO LARGO GRUESO,0.5,1.0,True
BLPBRW013,BLOCK POST BRW BA7657  76X76MM PET,0.7,1.0,True
BOLPEL092,BOLIGRAFO PELIKAN AL 821742 JAZZ ELEGANCE NOBLE K36 PERLA,0.7,1.0,True
XCLALG087,ALBUMES ILUSTRADOS ABUELOS PIRAÑAS Y OTRAS HISTORIAS,0.5,1.0,True
CARXXX009,CARTON GRIS TAMAÑO OFICIO,0.5,1.5,True
PSSPTL005,PASTELES PENTEL PHN 25AM JGO25U,1.5,1.0,True
GOMFBC003,GOMA BORRAR FABER CASTELL 185800 T/LAPIZ,0.7,1.0,False
XCLBTN007,PEPO DICE A COMER ART 2214,1.2,1.0,True
PPNMDN001,PORTAPLANO MADISON 1K12005 NO936 PLAST EXTEND 107M,1.2,1.0,True
FOLMLC001,FOLDER MILCAR OFICIO VARILLA PLAST,1.2,1.0,True
CLPABL001,CLIP COLOR ABEL 41704 PLAST 39MM FCO200U,1.2,1.0,False
LCLSTB019,LAPIC COLOR STABILO 1400 310 CARBOTHELLO CARMIN ROJO,1.2,1.0,False
SENATS002,SEÑALADOR ARTESCO CRISTAL ESTANDAR 15CM PLAST,0.7,1.0,False
FOLDEL017,FOLDER DELLO 0242.A.0050 DELLOFINE AMA. LOMO 2 CMS OFICIO,0.5,1.0,True
ESPXXX007,ESPIRAL 23MM PLAST(50UNID),1.5,1.0,True
TAFXXX011,TARJ FELIC MINI DIF MODELOS,1.5,1.0,False
CLBLEY006,CLIP BIN LEYDEZ 51MM 2PULG,1.5,1.0,False
TCRXXX003,TAPA CARPETA  DOBLE OFICIO CARTON,0.7,1.0,True
CNAPGF010,CINTA ADHES PEGAFAN TECNOF 820 3/4 X 20 YDS BLANCA,0.5,1.0,True
CNKPGF011,CINTA MASK PEGAFAN 500 ESC 2PULG X 20YDS,1.2,1.0,False
MCPPTL004,MICROPUNTA PENTEL K118 Z PLATEADO 0.8MM GEL,0.7,1.0,True
XCLGIS001,LA TRAVESIA DE LA PORTADA MAGICA C CD,1.2,1.5,False
XLIGIS008,LOS INFAMES,1.5,1.0,False
XLIGIS009,FABULA VERDE,0.5,1.0,False
FOLOXF024,FOLDER OXFORD 153 1/3 OFICIO ROS PESTAÑA,1.2,1.0,False
MRDSTB004,MARCADOR STABILO 146 166 156 46 NEG PERM CD,1.2,1.5,True
MRAPTL018,MARC AGUA PENTEL MW45 C AZUL PUNTA REDON RECARG,1.2,1.0,False
CAUXXX050,CARTULINA HILADA OFICIO CREMA 180GR,1.2,1.0,False
FOLDEL028,FOLDER DELLO 0234.C.0050 TOP LINE AZU. LOMO 2 CMS OFICIO,1.2,1.0,True
PCPXXX006,PAP CREPE MORADO 50X200CM,1.5,1.0,False
PAAXXX005,PAP ARAÑA CEL 50X80CM,1.5,1.0,True
CATRIC003,CARTAP RICOR 2A LISO ESCOLAR PLAST,1.0,1.5,True
MCPPTL028,MICROPUNTA PENTEL BL27 B ROJ 0.7MM ENERGEL,0.5,1.0,True
AGEEPA065,AGENDA E.PAULINAS 2024 EMPEZAR C..DIA T/FLEXIBLE,1.2,1.0,False
CUEKON001,CUENTA HOJAS KONY BON 60219 PARA DEDO,1.5,1.0,True
PINPTL001,PINCEL PENTEL FRH B PUNTA LARGE RECARGA AGUA,0.7,1.0,False
CAUPLI002,CARTULINA PAPERLINE 10 COLORES OFICIO 200GR PQ100HJS,0.5,1.0,True
MRDPTL035,MARCADOR PENTEL N460 V VIO PERM RECARG PTA BISEL,0.7,1.0,False
XLECOQ205,ROLANDO Y ROCIO LEC 5 2018,1.2,0.7,True
XCPLAL003,CUENT P PINTAR DIF TIT ING ESP LANDOLL S COLBOR,0.5,1.0,True
PEGPTL003,PEGAMENTO PENTEL ERB50 M 50ML GOMA LIQUIDA BROCHA,0.5,1.0,False
PAAXXX017,PAP ARAÑA ROSADO 50X80CM,0.7,1.0,False
ACUPEL003,ACUARELA PELIKAN MX BUS ESCOLAR JGO12 PASTILLAS 22CM,1.5,1.0,False
PBOLEY108,PAP BOND LEYDEZ AMA ORO 80GR CARTA PQ100HJS,1.2,1.0,False
HJOXXX008,HJA CONTAB 7 COLUMNAS,0.5,1.0,False
LAPLYR076,LAPIZ LYRA 2010041 AZUL LYRA REMBRANDT AQUA,0.5,1.0,True
TIJVIN003,TIJERA VINIFAN ANIMALITOS PANDA,1.2,1.0,True
FOLDEL164,FOLDER DELLO PLAST 1/2 OFICIO 0440.Q.0050 FULL COLOR PINK C. LIGA,0.7,1.0,True
LAPLYR049,LAPIZ LYRA 1110109 669 NEG 9B ART DESIGN,1.2,1.0,False
ATMXXX042,ATM PISTOLA SILICONA,1.2,1.0,True
FOLDEL011,FOLDER DELLO 0241.C.0050 DELLOFINE AZU.  ALA OFICIO,1.5,1.0,False
XCLALR017,150 CUENTOS PARA NINOS FASC NO 7,1.2,1.0,False
FORRIC028,FORRO RICOR OFICIO PLAST NARANJA ,0.5,1.0,False
MRAPEL027,MARC AGUA PELIKAN MX 741 ROJ FLASH MARKER PTABALA CJ 10U,1.5,1.0,False
JUEART017,JUEGO ARTI TAC037-2 MOSAICOS MAGICOS X 500 PZS,1.0,0.5,False
TAPXXX001,TAPA PLAST ENCUADER OFICIO TRANSP,1.2,1.5,True
BLDPEL009,BLOCK DIBUJ PELIKAN AL C4 A4 20HJ 120GSM 21X29.7CM 236782,0.7,1.0,False
NYLXXX017,NYLON TRANSP 65CM X 200MT 50MIC TIPO VINIFAN,1.2,1.0,True
CAUXXX054,CARTULINA OFICIO NEG,1.2,0.7,False
XLNGIS007,LA ELEGIDA,1.2,1.0,False
MRJPEL026,MARCADOR JGO PELIKAN MX 240 PERMANEN JGO8U TRAZO FINO 30230141,1.5,1.0,False
ARCLEY040,ARCHIVADOR LEYDEZ LETRA,1.5,1.0,False
ATMPEL002,BATA DE ARTE PELIKAN 15520300 MANGA LARGA CON MANTEL 407X307MM,1.2,1.0,False
PNLACR056,PINTUR TELA ACRILEX 528 LILA,1.2,1.0,True
FGAART004,FIGURAS ADH ARTI TACF00013 LA JUNGLA X 8 PZS GOMA EVA,0.7,1.0,True
CUAABC077,CUADERNO ABC ENGRAP CARTA CUAD 7MM 50HJS TAPA BLANDA,0.7,1.0,True
ENGISO006,ENGRAPADOR ISOFIT CP-30 CAP 25HJS PLAST 24/6 - 26/6,0.7,1.0,False
GRARAP006,GRAPAS RAPID COBRE 24855700 24/6 CJ1000U,1.2,1.0,False
PBOLEY004,PAP BOND LEYDEZ DURAZNO 80GR CARTA PQ500HJS,0.7,1.0,False
PEGPOX011,PEGAMENTO POXIPOL LA GOTITA GEL,0.5,1.0,False
FOLDEL088,FOLDER DELLO PLAST OFICIO 0254.H.0050 TRANSP. C. LIGA,0.5,1.0,False
MRDSTB059,MARCADOR STABILO 68 60 8 1 PEN 68 COLOR METALICO PLATEADO,0.7,1.0,False
CNMPEL004,CINTA MAQ PELIKAN MX BIC CALCULAR,1.2,1.0,False
PBOXXX102,PAP BOND 75GR BLAN A4,1.5,1.0,True
TMAPTL007,TINT MARC PENTEL NR401 B ROJO RPTO N450 Y N460,0.5,1.0,False
MRDPTL032,MARCADOR PENTEL N460 F NAR PERM RECARG PTA BISEL,1.2,1.0,True
FOLDEL110,FOLDER DELLO 0240.K.0050 DELLOFINE NARANJA NEON ALA OFICIO,0.7,1.0,True
MRDPEL056,MARCADOR PELIKAN MX 440 ROJ PERM BISELADA,0.7,1.0,True
SOBBEC003,SOBRE BECKET 458691 COLONIAL WHITE HILADO,1.5,1.0,True
FOLDEL083,FOLDER DELLO PLAST 1/2 OFICIO 0252.R.0050 LILA C. LIGA,1.5,1.0,False
BOLPEL093,BOLIGRAFO PELIKAN AL 821759 JAZZ ELEGANCE NOBLE K36 ROSE,1.5,1.0,True
BOLPRK088,BOLIGRAFO PARKER 1953195 JOTTER PREMIUM NEGRO CLIP CROMADO,0.5,1.0,True
RESPEL048,RESALTADOR PELIKAN CO 041 900 465 JGO10U FLASH PASTEL GRUESO,1.5,1.0,False
PESXXX009,PAP ESTAÑADO FUCSIA,1.2,1.5,False
PORPTL042,PORTAMINA PENTEL AX127 B 0.7MM FIESTA II ROJ,1.2,1.0,True
PCLIDL001,PORTACLIPS IDEAL IMAN CUADRADO,0.5,1.0,False
CLBGNR001,CLIP BIN GEN 32MM 1 1/4PULG CJ12PZ,1.2,1.5,False
ACCART004,ACCESORIOS ARTI TACF00016 PLUMAS X 12GRS,1.5,0.7,True
RESFBC003,RESALTADOR FABER CASTELL B NAR TEXMARKER 49,1.5,1.0,False
XCLSIG840,ALGODON EL PATO ARCOIRIS COD 0573AX0020,0.7,1.2,True
FOLDEL025,FOLDER DELLO 0233.C.0050 TOP LINE AZU. OFICIO,0.7,0.5,False
FICXXX005,FICHA CARTULINA COLOR 12X15CM PQ25U,0.7,0.5,False
MRDPTL023,MARCADOR PENTEL N460 C AZU PERM RECARG PTA BISEL,1.5,1.0,False
RESPEL034,RESALTADOR PELIKAN MX 214 NAR TEXMARKER,0.7,1.0,False
PORSTB008,PORTAMINA STABILO 9883 2B EXAM GRADE 2MM,1.5,1.0,False
CIAXXX001,CINTA DE AGUA,1.5,1.0,True
GOEXXX078,GOMA EVA LISA OFICIO PLOMO,0.7,1.0,False
XCLBTN052,RINCON FANTASIA PETER PAN ART 2033,1.2,1.0,True
MRDPEL055,MARCADOR PELIKAN MX 440 AZU PERM BISELADA,0.5,1.0,False
PMILAP001,PAP MILIMETRADO BOND OFICIO PQ50HJS,0.7,1.0,False
LAPSTB053,LAPIZ STABILO 8045 ALL MARRON,1.2,1.0,True
PLFPEL031,PLUMAFUENTE PELIKAN AL 821810 JAZZ NOBLE ELEGANCE  P36 ROSA,0.5,1.0,False
PSESWA001,PAP SEDA 3201 3101 AMA NO1 50X75CM,1.2,1.0,True
XPRSIN001,GRAFISMO PRE ESCOLAR,1.5,1.0,True
CAVWJO011,CARTAP VISOR WILSON JONES 3134 1.5PULG 3A CARTA AZU,1.2,1.0,True
XACEVE001,COLEC EL OSITO HABILIDOSO DIF TITULOS 1994 OSIHAB,0.5,1.0,True
CAVTLB002,CARTAP VISOR TALBOT 2 PULG 3A CARTA T-90600 PLAST BLA,0.5,1.0,True
FOLDEL128,FOLDER DELLO 0268.P.0050 EJECUTIVO NEGRO LOMO 2 CMS OFICIO,0.7,1.0,False
CORPEL006,CORRECTOR PELIKAN AL 1088 LIQUIDO STENCIL,1.0,0.7,False
CORPTL003,CORRECTOR PENTEL XZTP104B W CINTA BLA 42MM X 7M,1.5,1.0,True
BOLPEL005,BOLIGRAFO PELIKAN MX POINTEC JGO 10 COL 1.0MM,1.5,1.0,True
LCLSTB056,LAPIC COLOR STABILO 1400 545 CARBOTHELLO VERDE ESMERALDA CLAIR,0.7,1.0,True
XACSIG077,PEQUEÑOS CIENTIFICOS QUIMICA CHISPEANTE COD 0504PC0020,0.5,1.0,True
REGXXX009,REGLA METALICA 20CM,1.2,1.0,True
TIJVIN001,TIJERA VINIFAN ANIMALITOS MARIPOSA,1.2,1.0,True
JUEXXX004,JUEGO TANGRAM,1.5,0.5,True
CAEEPA032,CALENDARIO E.PAULINAS 2024 PROGRAMADOR DE ESCRITORIO 365 DIAS FORRO PLAST,0.7,1.0,True
TCHPEL001,TINT CHINA PELIKAN CO AZUL 15CC PLAST,1.0,1.2,True
MRDPEL057,MARCADOR PELIKAN MX 440 VER PERM BISELADA,1.5,1.0,False
LIGALL002,LIGAS ALLIANCE NO33 DE 1 LIBRA,0.5,1.0,True
MRAPTL023,MARC AGUA PENTEL MW46 C AZU PTA BICELADA RECARG,1.5,1.2,True
CAUPRQ001,CARTULINA PROBUS DIF COLOR FLUOR 50X70CM,0.7,1.0,False
KITABC002,KIT ABC UNIVER PATAG CARTA 1/2 OFICIO 3 BOL BX417 2 RES 414 1 BANDER,1.5,1.0,True
FIOXXX002,FIOMAGICO CON ADAPTADOR,0.5,1.0,True
PINPTL017,PINCEL PENTEL FRH MH PUNTA PLANA RECARGA AGUA,0.5,1.0,False
MRDMON004,MARCADOR MON AMI NEG PERM CD,0.5,1.5,False
CAVUSG007,CARTAP VISOR USIGN US 203PD 2PULG 3A TIPO D A4 PLAST BLA,0.7,1.0,True
LRGXXX008,LIBRO REGIS MW VENTAS IVA,0.7,1.0,False
MINCHI001,MINA CHINA P9008 0.5MM TBO12U,1.5,1.0,False
GOEXXX051,GOMA EVA LISA CAF CLARO 50X70CM,1.5,1.0,True
BLBABC003,BLOCK BOND ABC COL 9X9CM 500HJS,1.2,1.0,True
XCLBTN054,RINCON FANTASIA EL MAGO DE OZ ART 2035,0.7,0.5,True
FORRIC011,FORRO RICOR 1/2 OFICIO PLAST DIF COLOR,1.2,1.0,False
ATMXXX081,ATM AGUJA METALICO PUNTA ROMA,0.5,1.0,False
CAUXXX035,CARTULINA ESCOLAR 170GR ROS 65X100CM,1.2,1.0,False
BESUSG001,BANDEJA ESC USIGN US 837 4 DIVIS,0.5,1.0,True
MRAPTL016,MARC AGUA PENTEL MW45 A NEG PTA REDONDA RECARG,1.2,1.0,True
CCOIDL001,CARPETA COLG IDEAL ROJ OFICIO,0.5,1.0,True
BOLPEL067,BOLIGRAFO PELIKAN AL 807067JAZZ ELEGANCE K36 PERLA,1.5,1.0,False
LAPLYR032,LAPIZ LYRA 2920101 BICOLOR DUO ROJO AZUL SLIM,1.5,1.0,False
MINLYR020,MINA LYRA 5001101 NEG 0.5MM B,0.7,1.0,True
BLPBRW008,BLOCK POST BRW BA0701,1.2,1.0,False
PEGMNP004,PEGAMENTO MONOPOL CARPICOLA 500 ML.(PQ/15U),1.0,1.2,True
CUAXXX014,CUADERNO EMPASTADO  CARTA CUAD 5MM 100 HJS,1.2,1.0,True
DVDXXX004,DVD PRINCO DVD R 47GB 120MIN,0.5,1.0,False
TPLPRK005,TINT PLUMAF PARKER 1952302 AZU LAVABLE CARTUCHO BL5U,1.2,1.0,True
MCPPTL026,MICROPUNTA PENTEL BLN15 BQ ROJ 0.5MM ENERGEL,0.5,1.0,False
PNLACR042,PINTUR TELA ACRILEX 535 AZU MAR,0.5,1.0,True
BOLPTL093,BOLIGRAFO PENTEL BX487 P ROS 0.7MM FEEL IT,0.7,1.0,True
BOLPRK133,BOLIGRAFO PARKER 2123493 SONNET 51 ACERO INOX NEGRO  CLIP CROMADO,1.2,1.0,False
MCPPTL082,MICROPUNTA PENTEL BL437R F NAR  0.7MM ENERGEL RETRACT,0.7,1.2,True
